timestamp,motor.m1,motor.m2,motor.m3,motor.m4,roll,pitch,yawdot,thrust
1074666,35430.0,42292.0,44580.0,37698.0,0,0,0,40000
1074676,35462.0,42080.0,44378.0,38080.0,0,0,0,40000
1074686,35011.0,42073.0,44867.0,38049.0,0,0,0,40000
1074696,34621.0,41217.0,44905.0,39257.0,0,0,0,40000
1074706,34880.0,40700.0,44534.0,39886.0,0,0,0,40000
1074716,36576.0,40780.0,43214.0,39430.0,0,0,0,40000
1074726,36944.0,41276.0,42722.0,39058.0,0,0,0,40000
1074736,34944.0,43178.0,45254.0,36624.0,0,0,0,40000
1074746,35229.0,41235.0,44535.0,39001.0,0,0,0,40000
1074756,34295.0,41963.0,45231.0,38511.0,0,0,0,40000
1074766,34891.0,41387.0,44499.0,39223.0,0,0,0,40000
1074776,34651.0,42465.0,44573.0,38311.0,0,0,0,40000
1074786,34320.0,44088.0,45780.0,35812.0,0,0,0,40000
1074796,34730.0,43884.0,45208.0,36178.0,0,0,0,40000
1074806,34093.0,42709.0,46285.0,36913.0,0,0,0,40000
1074816,32732.0,43344.0,46628.0,37296.0,0,0,0,40000
1074826,34966.0,42804.0,44874.0,37356.0,0,0,0,40000
1074836,34544.0,43870.0,44184.0,37402.0,0,0,0,40000
1074846,34647.0,41573.0,45545.0,38235.0,0,0,0,40000
1074856,34529.0,41657.0,44981.0,38833.0,0,0,0,40000
1074866,36080.0,40214.0,43928.0,39778.0,0,0,0,40000
1074876,34925.0,39995.0,45099.0,39981.0,0,0,0,40000
1074886,35621.0,40881.0,44449.0,39049.0,0,0,0,40000
1074896,36054.0,41672.0,43064.0,39210.0,0,0,0,40000
1074906,35956.0,42348.0,43680.0,38016.0,0,0,0,40000
1074916,35606.0,41836.0,43568.0,38990.0,0,0,0,40000
1074926,35587.0,39751.0,44733.0,39929.0,0,0,0,40000
1074936,34549.0,42229.0,44607.0,38615.0,0,0,0,40000
1074946,36203.0,41419.0,44419.0,37959.0,0,0,0,40000
1074956,34782.0,43064.0,44894.0,37260.0,0,0,0,40000
1074966,35160.0,43082.0,44654.0,37104.0,0,0,0,40000
1074976,34427.0,43333.0,44679.0,37561.0,0,0,0,40000
1074986,34076.0,42210.0,45060.0,38654.0,0,0,0,40000
1074996,33849.0,41497.0,46317.0,38337.0,0,0,0,40000
1075006,34683.0,42307.0,45363.0,37647.0,0,0,0,40000
1075016,35516.0,42022.0,44550.0,37912.0,0,0,0,40000
1075026,35203.0,41781.0,44987.0,38029.0,0,0,0,40000
1075036,35023.0,41835.0,44787.0,38355.0,0,0,0,40000
1075046,35529.0,41739.0,43539.0,39193.0,0,0,0,40000
1075056,35355.0,41721.0,44063.0,38861.0,0,0,0,40000
1075066,35342.0,41706.0,43898.0,39054.0,0,0,0,40000
1075076,36193.0,39691.0,44541.0,39575.0,0,0,0,40000
1075086,35209.0,42805.0,44855.0,37131.0,0,0,0,40000
1075096,35075.0,42731.0,44857.0,37337.0,0,0,0,40000
1075106,33736.0,43694.0,45928.0,36642.0,0,0,0,40000
1075116,33401.0,44529.0,45613.0,36457.0,0,0,0,40000
1075126,33357.0,43423.0,46029.0,37191.0,0,0,0,40000
1075136,33601.0,44441.0,46025.0,35933.0,0,0,0,40000
1075146,34576.0,42026.0,45806.0,37592.0,0,0,0,40000
1075156,33648.0,42946.0,46504.0,36902.0,0,0,0,40000
1075166,34842.0,42204.0,45328.0,37626.0,0,0,0,40000
1075176,34502.0,42514.0,44976.0,38008.0,0,0,0,40000
1075186,35246.0,41258.0,43932.0,39564.0,0,0,0,40000
1075196,35593.0,40527.0,43729.0,40151.0,0,0,0,40000
1075206,35361.0,40669.0,43901.0,40069.0,0,0,0,40000
1075216,36339.0,40413.0,44349.0,38899.0,0,0,0,40000
1075226,35843.0,41221.0,44093.0,38843.0,0,0,0,40000
1075236,36222.0,41036.0,43788.0,38954.0,0,0,0,40000
1075246,35497.0,42797.0,43895.0,37811.0,0,0,0,40000
1075256,33918.0,42154.0,45768.0,38160.0,0,0,0,40000
1075266,34145.0,41503.0,45121.0,39231.0,0,0,0,40000
1075276,33201.0,43695.0,46259.0,36845.0,0,0,0,40000
1075286,34331.0,42403.0,45823.0,37443.0,0,0,0,40000
1075296,34753.0,42329.0,45121.0,37797.0,0,0,0,40000
1075306,34684.0,41796.0,45982.0,37538.0,0,0,0,40000
1075316,34260.0,42628.0,44776.0,38336.0,0,0,0,40000
1075326,34460.0,41256.0,45554.0,38730.0,0,0,0,40000
1075336,34647.0,42795.0,44243.0,38315.0,0,0,0,40000
1075346,35585.0,42673.0,44531.0,37211.0,0,0,0,40000
1075356,34432.0,41604.0,45138.0,38826.0,0,0,0,40000
1075366,34309.0,40813.0,45459.0,39419.0,0,0,0,40000
1075376,34785.0,40447.0,45369.0,39399.0,0,0,0,40000
1075386,36206.0,40376.0,43890.0,39528.0,0,0,0,40000
1075396,34842.0,41060.0,44266.0,39832.0,0,0,0,40000
1075406,33625.0,41267.0,45595.0,39513.0,0,0,0,40000
1075416,34284.0,41834.0,45500.0,38382.0,0,0,0,40000
1075426,35312.0,41652.0,44892.0,38144.0,0,0,0,40000
